,eventyr,sætning,kategori,årstal
11266,reisekammeraten,"De gik igjennem en stor, lang Gang, hvor Væggene gnistrede ganske forunderligt, det var over tusinde gloende Ædderkoppe, der løb op og ned af Muren, og lyste ligesom Ild.",Ikke-relevante segmenter,1835
11267,reisekammeraten,"Nu kom de i en stor Sal, bygget af Sølv og Guld, Blomster, saa store som Solsikker, røde og blaae, skinnede fra Væggene; men ingen kunde plukke de Blomster, for Stilken var fæle, giftige Slanger, og Blomsterne var Ild, der stod dem ud af Munden.",Ikke-relevante segmenter,1835
11268,reisekammeraten,"Hele Loftet var besat med skinnende Sanct Hans-Orme og himmelblaa Flaggermuus, der sloge med de tynde Vinger, det saae ganske forunderligt ud.",Ikke-relevante segmenter,1835
11269,reisekammeraten,"Midt paa Gulvet var en Throne, den blev baaret af fire Hestebeenrade, der havde Seletøi af de røde Ild-Ædderkoppe, Thronen selv var af mælkehvidt Glas, og Puderne til at sidde paa var smaa sorte Muus, der beed hinanden i Halen.",Ikke-relevante segmenter,1835
11270,reisekammeraten,"Ovenover den var et Tag af rosenrødt Spindelvæv, besat med de nydeligste smaa grønne Fluer, der skinnede som Ædelstene.",Ikke-relevante segmenter,1835
11271,reisekammeraten,"Midt paa Thronen sad en gammel Trold, med Krone paa det stygge Hoved, og et Scepter i Haanden.",Ikke-relevante segmenter,1835
11272,reisekammeraten,"Han kyssede Prindsessen paa hendes Pande, lod hende sidde ved Siden af sig paa den kostbare Throne, og nu begyndte Musikken.",Ikke-relevante segmenter,1835
11273,reisekammeraten,"Store, sorte Græshopper spillede paa Mundharpe, og Uglen slog sig selv paa Maven, for den havde ingen Tromme.",Ikke-relevante segmenter,1835
11274,reisekammeraten,Det var en løierlig Concert.,Ikke-relevante segmenter,1835
11275,reisekammeraten,"Smaa sorte Nisser, med en Lygtemand paa Huen, dandsede rundt i Salen.",Ikke-relevante segmenter,1835
11276,reisekammeraten,"Ingen kunde see Reisekammeraten, han havde stillet sig lige bagved Thronen, og hørte og saae alle Ting.",Ikke-relevante segmenter,1835
11277,reisekammeraten,"Hoffolkene, som nu ogsaa kom ind, vare saa pæne og fornemme, men den, der rigtigt kunde see, mærkede nok, hvorledes de havde det.",Ikke-relevante segmenter,1835
11278,reisekammeraten,"Det var ikke andet, end Kosteskafter med Kaalhoveder paa, som Trolden havde hexet Liv i, og givet de broderede Klæder.",Ikke-relevante segmenter,1835
11279,reisekammeraten,"Men det kunde jo ogsaa være det samme, de brugtes kun til Stads.",Ikke-relevante segmenter,1835
11280,reisekammeraten,"Da der nu var dandset noget, fortalte Prindsessen til Trolden, at hun havde faaet en ny Frier, og spurgte derfor, hvad hun vel skulde tænke paa at spørge ham om næste Morgen, naar han kom op paa Slottet.",Ikke-relevante segmenter,1835
11281,reisekammeraten,"»Hør!«
sagde Trolden, »nu skal jeg sige Dig noget!",Ikke-relevante segmenter,1835
11282,reisekammeraten,"Du skal tage noget meget let, for saa falder han slet ikke paa det.",Ikke-relevante segmenter,1835
11283,reisekammeraten,Tænk Du paa din ene Sko.,Fattigdom,1835
11284,reisekammeraten,Det gjætter han ikke.,Ikke-relevante segmenter,1835
11285,reisekammeraten,"Lad saa Hovedet hugge af ham, men glem ikke, naar Du imorgen Nat kommer herud igjen til mig, at bringe mig hans Øine, for dem vil jeg spise!«
Prindsessen neiede ganske dybt, og sagde, hun skulde ikke glemme Øinene.",Ikke-relevante segmenter,1835
11286,reisekammeraten,"Trolden lukkede nu Bjerget op, og hun fløi hjem igjen, men Reisekammeraten fulgte med, og pryglede hende saa stærkt med Riset, at hun sukkede ganske dybt over det stærke Haglveir, og skyndte sig alt hvad hun kunde, med at komme igjennem Vinduet ind i sit Sovekammer; men Reisekammeraten fløi tilbage til Kroen, hvor Johannes endnu sov, løste sine Vinger af, og lagde sig saa ogsaa paa Sengen, for han kunde sagtens være træt.",Ikke-relevante segmenter,1835
11287,reisekammeraten,"Det var ganske tidligt paa Morgenen, da Johannes vaagnede, Reisekammeraten stod ogsaa op, og fortalte, at han i Nat havde drømt en meget underlig Drøm om Prindsessen og hendes Sko, og bad ham derfor endelig at spørge, om Prindsessen ikke skulde have tænkt paa sin Sko!",Ikke-relevante segmenter,1835
11288,reisekammeraten,"For det var jo det, han havde hørt af Trolden inde i Bjerget, men han vilde ikke fortælle Johannes noget derom, bad ham bare at spørge, om hun havde tænkt paa sin Sko.",Ikke-relevante segmenter,1835
11289,reisekammeraten,"»Jeg kan ligesaa godt spørge om det ene, som om det andet,« sagde Johannes, »maaskee kan det være ganske rigtigt, hvad Du har drømt, for jeg troer nu alletider, vor Herre hjelper mig nok!",Ikke-relevante segmenter,1835
11290,reisekammeraten,"Men jeg vil dog sige Dig Farvel, for gjætter jeg galt, faaer jeg Dig aldrig meer at see!«
Saa kyssede de hinanden, og Johannes gik ind til Byen og op paa Slottet.",Ikke-relevante segmenter,1835
11291,reisekammeraten,"Hele Salen var ganske fyldt med Mennesker, Dommerne sad i deres Lænestole, og havde Edderduuns Dyner under Hovedet, for de havde saa meget at tænke paa.",Ikke-relevante segmenter,1835
11292,reisekammeraten,Den gamle Konge stod op og tørrede sine Øine i et hvidt Lommetørklæde.,Ikke-relevante segmenter,1835
11293,reisekammeraten,"Nu traadte Prindsessen ind, hun var endnu meget deiligere, end igaar, og hilsede saa kjærligt til dem allesammen, men Johannes gav hun Haanden, og sagde: »God Morgen, Du!«
Nu skulde Johannes til at gjætte, hvad hun havde tænkt paa.",Ikke-relevante segmenter,1835
11294,reisekammeraten,"Gud hvor hun saae venligt paa ham, men lige idet hun hørte ham sige det ene Ord: Sko, blev hun kridhvid i Ansigtet, og rystede over sin hele Krop, men det kunde ikke hjælpe hende noget, for han havde gjættet rigtigt!",Ikke-relevante segmenter,1835
11295,reisekammeraten,Hille den!,Ikke-relevante segmenter,1835
11296,reisekammeraten,"hvor den gamle Konge blev glad; han slog en Kaalbøtte, saa det stod efter, og alle Folk klappede i Hænderne for ham og for Johannes, der nu havde gjættet rigtigt den første Gang.",Ikke-relevante segmenter,1835
11297,reisekammeraten,"Reisekammeraten blev ogsaa fornøiet, da han fik at vide, hvor godt det var gaaet af; men Johannes lukkede sine Hænder sammen og takkede den gode Gud, der vistnok vilde hjælpe ham igjen de to andre Gange.",Ikke-relevante segmenter,1835
11298,reisekammeraten,Næste Dag skulde der allerede gjættes igjen.,Ikke-relevante segmenter,1835
11299,reisekammeraten,Aftenen gik ligesom den igaar.,Ikke-relevante segmenter,1835
11300,reisekammeraten,"Da Johannes sov, fløi Reisekammeraten efter Prindsessen ud til Bjerget, og pryglede hende endnu stærkere, end forrige Gang, for nu havde han taget to Riis; ingen fik ham at see, og han hørte alle Ting.",Ikke-relevante segmenter,1835
11301,reisekammeraten,"Prindsessen vilde tænke paa sin Handske, og det fortalte han til Johannes, ligesom om det var en Drøm; Johannes kunde da nok gjætte rigtigt, og der blev saadan en Glæde paa Slottet.",Ikke-relevante segmenter,1835
11302,reisekammeraten,"Hele Hoffet slog Kaalbøtter, ligesom de havde seet Kongen gjøre den første Gang; men Prindsessen laae paa Sophaen og vilde ikke sige et eneste Ord.",Ikke-relevante segmenter,1835
11303,reisekammeraten,"Nu kom det an paa, om Johannes kunde gjætte den tredie Gang.",Ikke-relevante segmenter,1835
11304,reisekammeraten,"Gik det godt, skulde han jo have den deilige Prindsesse, og arve det hele Kongerige, naar den gamle Konge døde; gjættede han galt, saa skulde han miste sit Liv, og Trolden vilde spise hans smukke blaa Øine.",Ikke-relevante segmenter,1835
11305,reisekammeraten,"Aftenen iforveien gik Johannes tidlig i sin Seng, læste sin Aftenbøn, og sov saa ganske roligt; men Reisekammeraten spændte Vingerne paa sin Ryg, bandt Sabelen ved sin Side og tog alle tre Riis med sig, og fløi saa til Slottet.",Ikke-relevante segmenter,1835
11306,reisekammeraten,"Det var ganske bælmørk Nat, det stormede saa Tagstenene fløi af Husene, og Træerne inde i Haven, hvor Beenradene hang, sveiede ligesom Siv, naar det blæste; det lynede hvert Øieblik, og Tordenen rullede ligesom om det kun var et eneste Skrald, der varede hele Natten.",Ikke-relevante segmenter,1835
11307,reisekammeraten,"Nu slog Vinduet op, og Prindsessen fløi ud; hun var saa bleg, som en Død, men hun loe af det onde Veir, syntes det var ikke stærkt nok, hendes hvide Kaabe hvirvlede rundt i Luften, ligesom et stort Skibsseil, men Reisekammeraten pidskede hende saadan med sine tre Riis, saa Blodet dryppede ned paa Jorden, og hun tilsidst neppe kunde flyve længer.",Ikke-relevante segmenter,1835
11308,reisekammeraten,Endelig kom hun da ud til Bjerget.,Ikke-relevante segmenter,1835
11309,reisekammeraten,"»Det hagler og stormer,« sagde hun; »aldrig har jeg været ude i saadant et Veir.«
»Man kan ogsaa faae for meget af det Gode,« sagde Trolden.",Ikke-relevante segmenter,1835
11310,reisekammeraten,"Nu fortalte hun ham, at Johannes ogsaa havde gjættet rigtigt anden Gang; gjorde han nu det samme i Morgen, da havde han vundet, og hun kunde aldrig mere komme ud i Bjerget, skulde aldrig kunne gjøre saadanne Troldkunster, som før; derfor var hun ganske bedrøvet.",Ikke-relevante segmenter,1835
11311,reisekammeraten,"»Han skal ikke kunne gjætte!«
sagde Trolden, »jeg skal nok finde paa noget, han aldrig har tænkt paa!",Ikke-relevante segmenter,1835
11312,reisekammeraten,"eller ogsaa maa han være en større Troldmand, end jeg.",Ikke-relevante segmenter,1835
11313,reisekammeraten,"Men nu ville vi være lystige!«
og saa tog han Prindsessen i begge Hænder og de dandsede rundt med alle de smaae Nisser og Lygtemænd, der vare i Stuen; de røde Ædderkoppe sprang ligesaa lystigt op og ned af Væggen, det saae ud som Ildblomsterne gnistrede.",Ikke-relevante segmenter,1835
11314,reisekammeraten,"Uglen slog paa Tromme, Faarekyllingerne peb og de sorte Græshopper blæste paa Mundharpe.",Ikke-relevante segmenter,1835
11315,reisekammeraten,Det var et lystigt Bal!,Ikke-relevante segmenter,1835
11316,reisekammeraten,"–
Da de nu havde dandset længe nok, maatte Prindsessen hjem, for ellers kunde hun blive savnet paa Slottet; Trolden sagde, han nok vilde følge hende, saa var de dog saalænge sammen endnu.",Ikke-relevante segmenter,1835
11317,reisekammeraten,"De fløi da afsted i det onde Veir, og Reisekammeraten sled sine tre Riis op paa deres Rygstykker; aldrig havde Trolden været ude i saadan et Haglveir.",Ikke-relevante segmenter,1835
11318,reisekammeraten,"Udenfor Slottet sagde han Farvel til Prindsessen, og hvidskede i det samme til hende: »tænk paa mit Hoved,« men Reisekammeraten hørte det nok, og lige i det Øieblik Prindsessen smuttede igjennem Vinduet ind i sit Sovekammer, og Trolden vilde vende om igjen, greb han ham i hans lange sorte Skjæg, og hug med Sablen hans ækle Troldhoved af lige ved Skuldrene, saa Trolden ikke engang fik det selv at see; Kroppen kastede han ud i Søen til Fiskene, men Hovedet dykkede han kun ned i Vandet, og bandt det saa ind i sit Silkelommetørklæde, tog det med hjem i Vertshuset, og lagde sig saa til at sove.",Ikke-relevante segmenter,1835
11319,reisekammeraten,"Næste Morgen gav han Johannes Lommetørklædet, men sagde, han ikke maatte løse det op, før Prindsessen spurgte, hvad det var, hun havde tænkt paa.",Ikke-relevante segmenter,1835
11320,reisekammeraten,"Der vare saa mange Mennesker i den store Sal paa Slottet, at de stode op paa hinanden, ligesom Radiser, der ere bundne i et Knippe.",Ikke-relevante segmenter,1835
11321,reisekammeraten,"Raadet sad i deres Stole med de bløde Hovedpuder, og den gamle Konge havde nye Klæder paa, Guldkronen og Scepteret var poleret, det saae ganske nydeligt ud; men Prindsessen var ganske bleg, og havde en kulsort Kjole paa, ligesom hun skulde til Begravelse.",Ikke-relevante segmenter,1835
11322,reisekammeraten,"»Hvad har jeg tænkt paa?«
sagde hun til Johannes, og strax løste han Lommetørklædet op, og blev selv ganske forskrækket, da han saae det fæle Troldhoved.",Ikke-relevante segmenter,1835
11323,reisekammeraten,"Det gjøs i alle Mennesker, for det var forskrækkeligt at see, men Prindsessen sad ligesom et Steenbillede, og kunde ikke sige et eneste Ord; tilsidst reiste hun sig op, og gav Johannes Haanden, for han havde jo gjættet rigtigt; hun saae hverken paa den ene eller den anden, men sukkede ganske dybt: »nu er Du min Herre!",Ikke-relevante segmenter,1835
11324,reisekammeraten,"Iaften vil vi holde Bryllup!«
»Det kan jeg lide!«
sagde den gamle Konge, »saaledes skal vi have det!«
Alle Folk raabte Hurra, Vagtparaden gjorde Musik i Gaderne, Klokkerne ringede, og Kagekonerne tog det sorte Flor af deres Sukkergrise, for nu var der Glæde.",Ikke-relevante segmenter,1835
11325,reisekammeraten,"Tre hele stegte Oxer, fyldte med Ænder og Høns, bleve satte midt paa Torvet, enhver kunde der skære sig et Stykke; i Vandspringene sprang den deiligste Viin, og kjøbte man en Skillings-Kringle hos Bageren, fik man sex store Boller i Tilgift, og det Boller med Rosiner i.
Om Aftenen var hele Byen illumineret, og Soldaterne skjød med Kanoner, og Drengene med Knaldperler, og der blev spist og drukket, klinket og sprunget oppe paa Slottet, alle de fornemme Herrer og deilige Frøkener dandsede med hinanden; man kunde langt borte høre, hvor de sang:
Men Prindsessen var jo en Hex endnu, og holdt slet ikke noget af Johannes; det huskede Reisekammeraten paa, og derfor gav han Johannes tre Fjer af Svanevingerne, og en lille Flaske med nogle Draaber i, sagde til ham, at han skulde lade sætte ved Brudesengen et stort Kar, fyldt med Vand, og naar da Prindsessen vilde stige op i Sengen, skulde han give hende et lille Stød, saa hun faldt ned i Vandet, hvor han skulde dykke hende tre Gange, efter først at have kastet Fjerene og Draaberne deri, saa vilde hun blive fri for sin Trolddom, og komme til at holde saa meget af ham.",Ikke-relevante segmenter,1835
11326,reisekammeraten,"Johannes gjorde alt, hvad Reisekammeraten havde raadet ham; Prindsessen skreg ganske høit, idet han dykkede hende ned under Vandet, og sprællede ham under Hænderne, som en stor, kulsort Svane, med gnistrende Øine; da hun anden Gang kom op over Vandet igjen, var Svanen hvid, paa en eneste sort Ring nær, den havde om Halsen.",Ikke-relevante segmenter,1835
11327,reisekammeraten,"Johannes bad fromt til vor Herre, og lod Vandet tredie Gang spille hen over Fuglen, og i samme Øieblik forvandledes den til den deiligste Prindsesse.",Ikke-relevante segmenter,1835
11328,reisekammeraten,"Hun var endnu smukkere end før, og takkede ham med Taarer i sine deilige Øine, fordi han havde hævet hendes Fortryllelse.",Ikke-relevante segmenter,1835
11329,reisekammeraten,"Næste Morgen kom den gamle Konge med hele sin Hofstat, og der var en Gratuleren til langt op paa Dagen; til allersidst kom da Reisekammeraten, han havde sin Stok i Haanden og Randselen paa Nakken.",Ikke-relevante segmenter,1835
11330,reisekammeraten,"Johannes kyssede ham saa mange Gange, sagde, han maatte ikke reise bort, han skulde blive hos ham, thi han var jo Skyld i hele hans Lykke.",Ikke-relevante segmenter,1835
11331,reisekammeraten,"Men Reisekammeraten rystede med Hovedet, og sagde saa mildt og venligt: »Nei, nu er min Tid omme.",Ikke-relevante segmenter,1835
11332,reisekammeraten,Jeg har kun betalt min Gjæld.,Fattigdom,1835
11333,reisekammeraten,"Kan Du huske den døde Mand, de onde Mennesker vilde gjøre Fortræd.",Ikke-relevante segmenter,1835
11334,reisekammeraten,"Du gav alt, hvad Du eiede, for at han kunde have Ro i sin Grav.",Fattigdom,1835
11335,reisekammeraten,"Den Døde er jeg!«
I det samme var han borte.",Ikke-relevante segmenter,1835
11336,reisekammeraten,"–
Brylluppet varede nu en heel Maaned, Johannes og Prindsessen holdt saa meget af hinanden, og den gamle Konge levede mange fornøiede Dage og lod deres smaa bitte Børn ride Ranke paa sit Knæ og lege med sit Scepter; men Johannes var Konge over hele Riget.",Ikke-relevante segmenter,1835
